Code,ISIN,Name,SecurityType,CapSize,IndLarge,IndMedium,IndSmall,Market
022220,KR7022220008,TKG애강,ST,3,1009,1023,0000,2
023160,KR7023160005,태광,ST,2,1009,1026,0000,2
023410,KR7023410004,유진기업,ST,2,1009,1025,0000,2
023440,KR7023440001,제이스코홀딩스,ST,3,1009,1026,0000,2
023460,KR7023460009,CNH,ST,3,1014,0000,0000,2
023600,KR7023600000,삼보판지,ST,3,1009,1021,0000,2
023760,KR7023760002,한국캐피탈,ST,3,1014,0000,0000,2
023770,KR7023770001,플레이위드,ST,3,0000,0000,0000,2
023790,KR7023790009,동일스틸럭스,ST,3,1009,1026,0000,2
023900,KR7023900004,풍국주정,ST,3,1009,1019,0000,2
023910,KR7023910003,대한약품,ST,3,1009,1024,0000,2
024060,KR7024060006,흥구석유,ST,2,1011,0000,0000,2
024120,KR7024120008,KB오토시스,ST,3,1009,1030,0000,2
024740,KR7024740003,한일단조,ST,3,1009,1030,0000,2
024800,KR7024800005,유성티엔에스,ST,3,1013,0000,0000,2
024810,KR7024810004,이화전기,ST,2,1009,1028,0000,2
024830,KR7024830002,세원물산,ST,3,1009,1030,0000,2
024840,KR7024840001,KBI메탈,ST,3,1009,1026,0000,2
024850,KR7024850000,HLB이노베이션,ST,2,1009,1028,0000,2
024880,KR7024880007,케이피에프,ST,3,1009,1026,0000,2
024910,KR7024910002,경창산업,ST,3,1009,1030,0000,2
024940,KR7024940009,PN풍년,ST,3,1011,0000,0000,2
024950,KR7024950008,삼천리자전거,ST,3,1011,0000,0000,2
025320,KR7025320003,시노펙스,ST,2,1009,1028,0000,2
025440,KR7025440009,DH오토웨어,ST,3,1009,1028,0000,2
025550,KR7025550005,한국선재,ST,3,1009,1026,0000,2
025770,KR7025770009,한국정보통신,ST,2,0000,0000,0000,2
025870,KR7025870007,신라에스지,ST,3,1011,0000,0000,2
025880,KR7025880006,케이씨피드,ST,3,1009,1019,0000,2
025900,KR7025900002,동화기업,ST,2,1009,1021,0000,2
025950,KR7025950007,동신건설,ST,2,1010,0000,0000,2
025980,KR7025980004,아난티,ST,2,1006,0000,0000,2
026040,KR7026040006,제이에스티나,ST,3,1009,1031,0000,2
026150,KR7026150003,특수건설,ST,3,1010,0000,0000,2
026910,KR7026910000,광진실업,ST,3,1009,1026,0000,2
027040,KR7027040005,서울전자통신,ST,3,1009,1028,0000,2
027050,KR7027050004,코리아나,ST,3,1009,1023,0000,2
027360,KR7027360007,아주IB투자,ST,2,1014,0000,0000,2
027580,KR7027580000,상보,ST,3,1009,1023,0000,2
027710,KR7027710003,팜스토리,ST,3,1009,1019,0000,2
027830,KR7027830009,대성창투,ST,3,1014,0000,0000,2
028080,KR7028080000,휴맥스홀딩스,ST,3,0000,0000,0000,2
028300,KR7028300002,HLB,ST,1,1009,1024,0000,2
029480,KR7029480001,광무,ST,3,1009,1028,0000,2
029960,KR7029960002,코엔텍,ST,2,0000,0000,0000,2
030350,KR7030350003,드래곤플라이,ST,3,0000,0000,0000,2
030520,KR7030520001,한글과컴퓨터,ST,1,0000,0000,0000,2
030530,KR7030530000,원익홀딩스,ST,2,1009,1023,0000,2
030960,KR7030960009,양지사,ST,3,1009,1022,0000,2
031310,KR7031310006,아이즈비전,ST,3,0000,0000,0000,2
031330,KR7031330004,에스에이엠티,ST,2,1011,0000,0000,2
031510,KR7031510001,오스템,ST,3,1009,1030,0000,2
031860,KR7031860000,디에이치엑스컴퍼니,ST,3,1011,0000,0000,2
031980,KR7031980006,피에스케이홀딩스,ST,1,1009,1027,0000,2
032080,KR7032080004,아즈텍WB,ST,3,1009,1020,0000,2
032190,KR7032190001,다우데이타,ST,2,1011,0000,0000,2
032280,KR7032280000,삼일,ST,3,1013,0000,0000,2
032300,KR7032300006,한국파마,ST,3,1009,1024,0000,2
032500,KR7032500001,케이엠더블유,ST,2,1009,1028,0000,2
032540,KR7032540007,TJ미디어,ST,3,1009,1028,0000,2
032580,KR7032580003,피델릭스,ST,3,1009,1028,0000,2
032620,KR7032620007,유비케어,ST,2,0000,0000,0000,2
032680,KR7032680001,소프트센,ST,3,0000,0000,0000,2
032685,KR7032681009,소프트센우,ST,0,0000,0000,0000,2
032750,KR7032750002,삼진,ST,3,1009,1028,0000,2
032790,KR7032790008,엠젠솔루션,ST,3,1011,0000,0000,2
032800,KR7032800005,판타지오,ST,3,1015,0000,0000,2
032820,KR7032820003,우리기술,ST,2,1009,1028,0000,2
032850,KR7032850000,비트컴퓨터,ST,3,0000,0000,0000,2
032860,KR7032860009,더라미,ST,3,1006,0000,0000,2
032940,KR7032940009,원익,ST,3,1011,0000,0000,2
032960,KR7032960007,동일기연,ST,3,1009,1028,0000,2
032980,KR7032980005,바이온,ST,3,1011,0000,0000,2
033050,KR7033050006,제이엠아이,ST,3,1009,1023,0000,2
033100,KR7033100009,제룡전기,ST,1,1009,1028,0000,2
033130,KR7033130006,디지틀조선,ST,3,0000,0000,0000,2
033160,KR7033160003,엠케이전자,ST,3,1009,1028,0000,2
033170,KR7033170002,시그네틱스,ST,3,1009,1028,0000,2
033200,KR7033200007,모아텍,ST,3,1009,1028,0000,2
033230,KR7033230004,인성정보,ST,3,0000,0000,0000,2
033290,KR7033290008,코웰패션,ST,3,1011,0000,0000,2
033310,KR7033310004,엠투엔,ST,3,1009,1028,0000,2
033320,KR7033320003,제이씨현시스템,ST,3,1011,0000,0000,2
033340,KR7033340001,좋은사람들,ST,3,1009,1020,0000,2
033500,KR7033500000,동성화인텍,ST,2,1009,1023,0000,2
033540,KR7033540006,파라텍,ST,3,1009,1027,0000,2
033560,KR7033560004,블루콤,ST,3,1009,1028,0000,2
033640,KR7033640004,네패스,ST,3,1009,1028,0000,2
033790,KR7033790007,피노,ST,3,1009,1028,0000,2
033830,KR7033830001,티비씨,ST,3,1015,0000,0000,2
034810,KR7034810002,해성산업,ST,2,1014,0000,0000,2
03481K,KR703481K019,해성산업1우,ST,0,1014,0000,0000,2
034940,KR7034940007,조아제약,ST,3,1009,1024,0000,2
034950,KR7034950006,한국기업평가,ST,2,1006,0000,0000,2
035080,KR7035080001,그래디언트,ST,3,1011,0000,0000,2
035200,KR7035200005,프럼파스트,ST,3,1009,1023,0000,2
035290,KR7035290006,골드앤에스,ST,3,1015,0000,0000,2
035460,KR7035460005,기산텔레콤,ST,3,1009,1028,0000,2
035600,KR7035600006,KG이니시스,ST,2,0000,0000,0000,2
035610,KR7035610005,솔본,ST,3,1006,0000,0000,2
035620,KR7035620004,바른손이앤에이,ST,3,1015,0000,0000,2
035760,KR7035760008,CJ ENM,ST,1,1015,0000,0000,2
035810,KR7035810001,이지홀딩스,ST,2,1009,1019,0000,2
035890,KR7035890003,서희건설,ST,2,1010,0000,0000,2
035900,KR7035900000,JYP Ent.,ST,1,1015,0000,0000,2
036000,KR7036000008,예림당,ST,3,1015,0000,0000,2
036010,KR7036010007,아비코전자,ST,3,1009,1028,0000,2
036030,KR7036030005,케이티알파,ST,3,1011,0000,0000,2
036090,KR7036090009,위지트,ST,3,1009,1027,0000,2
036120,KR7036120004,서울평가정보,ST,3,0000,0000,0000,2
036170,KR7036170009,에이치엠넥스,ST,3,1009,1028,0000,2
036180,KR7036180008,지더블유바이텍,ST,3,1011,0000,0000,2
036190,KR7036190007,금화피에스시,ST,3,1010,0000,0000,2
036200,KR7036200004,유니셈,ST,2,1009,1027,0000,2
036220,KR7036220002,오상헬스케어,ST,2,1009,1029,0000,2
036480,KR7036480002,대성미생물,ST,3,1009,1024,0000,2
036540,KR7036540003,SFA반도체,ST,1,1009,1028,0000,2
036560,KR7036560001,KZ정밀,ST,2,1009,1027,0000,2
036620,KR7036620003,감성코퍼레이션,ST,2,1011,0000,0000,2
036630,KR7036630002,세종텔레콤,ST,3,1010,0000,0000,2
036640,KR7036640001,HRS,ST,3,1009,1023,0000,2
036670,KR7036670008,삼양케이씨아이,ST,3,1009,1023,0000,2
036690,KR7036690006,코맥스,ST,3,1009,1028,0000,2
036710,KR7036710002,심텍홀딩스,ST,3,1006,0000,0000,2
036800,KR7036800001,나이스정보통신,ST,2,0000,0000,0000,2
036810,KR7036810000,에프에스티,ST,2,1009,1028,0000,2
036830,KR7036830008,솔브레인홀딩스,ST,1,1006,0000,0000,2
036890,KR7036890002,진성티이씨,ST,2,1009,1027,0000,2
036930,KR7036930006,주성엔지니어링,ST,1,1009,1027,0000,2
037030,KR7037030004,파워넷,ST,3,1009,1028,0000,2
037070,KR7037070000,파세코,ST,3,1009,1028,0000,2
037230,KR7037230000,한국팩키지,ST,3,1009,1021,0000,2
037330,KR7037330008,인지디스플레,ST,3,1009,1028,0000,2
037350,KR7037350006,성도이엔지,ST,3,1006,0000,0000,2
037370,KR7037370004,EG,ST,3,1009,1023,0000,2
037400,KR7037400009,우리엔터프라이즈,ST,3,1011,0000,0000,2
037440,KR7037440005,희림,ST,3,1006,0000,0000,2
037460,KR7037460003,삼지전자,ST,3,1009,1028,0000,2
037760,KR7037760006,쎄니트,ST,3,1009,1026,0000,2
037950,KR7037950003,엘컴텍,ST,3,1009,1028,0000,2
038010,KR7038010005,제일테크노스,ST,3,1009,1026,0000,2
038060,KR7038060000,루멘스,ST,3,1009,1028,0000,2
038070,KR7038070009,서린바이오,ST,3,1011,0000,0000,2
038110,KR7038110003,에코플라스틱,ST,3,1009,1030,0000,2
038290,KR7038290003,마크로젠,ST,3,1006,0000,0000,2
038390,KR7038390001,레드캡투어,ST,3,1006,0000,0000,2
038460,KR7038460002,바이오스마트,ST,3,1009,1028,0000,2
038500,KR7038500005,삼표시멘트,ST,2,1009,1025,0000,2
038530,KR7038530002,케이바이오,ST,3,1011,0000,0000,2
038540,KR7038540001,상상인,ST,3,0000,0000,0000,2
038620,KR7038620001,위즈코프,ST,3,1011,0000,0000,2
038680,KR7038680005,에스넷,ST,3,0000,0000,0000,2
038870,KR7038870002,에코바이오,ST,3,1006,0000,0000,2
038880,KR7038880001,아이에이,ST,3,1009,1028,0000,2
038950,KR7038950002,파인디지털,ST,3,1009,1028,0000,2
039010,KR7039010004,현대에이치티,ST,3,1009,1028,0000,2
039020,KR7039020003,이건홀딩스,ST,3,1009,1021,0000,2
039030,KR7039030002,이오테크닉스,ST,1,1009,1027,0000,2
039200,KR7039200001,오스코텍,ST,1,1009,1024,0000,2
039240,KR7039240007,경남스틸,ST,3,1009,1026,0000,2
039290,KR7039290002,인포뱅크,ST,3,0000,0000,0000,2
039310,KR7039310008,세중,ST,3,0000,0000,0000,2
039340,KR7039340005,한국경제TV,ST,3,1015,0000,0000,2
039420,KR7039420005,케이엘넷,ST,3,0000,0000,0000,2
039440,KR7039440003,에스티아이,ST,2,1009,1027,0000,2
039560,KR7039560008,다산네트웍스,ST,3,1009,1028,0000,2
039610,KR7039610001,화성밸브,ST,3,1009,1027,0000,2
039740,KR7039740006,한국정보공학,ST,3,1011,0000,0000,2
039830,KR7039830005,오로라,ST,3,1006,0000,0000,2
039840,KR7039840004,디오,ST,2,1009,1029,0000,2
039860,KR7039860002,나노엔텍,ST,3,1009,1029,0000,2
039980,KR7039980008,폴라리스AI,ST,2,0000,0000,0000,2
040160,KR7040160004,누리플렉스,ST,3,0000,0000,0000,2
040300,KR7040300006,YTN,ST,3,1015,0000,0000,2
040350,KR7040350001,크레오에스지,ST,3,0000,0000,0000,2
040420,KR7040420002,정상제이엘에스,ST,3,1006,0000,0000,2
040610,KR7040610008,SG&G,ST,3,1009,1030,0000,2
040910,KR7040910002,아이씨디,ST,3,1009,1027,0000,2
041020,KR7041020009,폴라리스오피스,ST,2,0000,0000,0000,2
041190,KR7041190000,우리기술투자,ST,1,1014,0000,0000,2
041440,KR7041440009,현대에버다임,ST,3,1009,1027,0000,2
041460,KR7041460007,한국전자인증,ST,3,0000,0000,0000,2
041510,KR7041510009,에스엠,ST,1,1015,0000,0000,2
041520,KR7041520008,이엘씨,ST,3,1009,1029,0000,2
041590,KR7041590001,플래스크,ST,3,1010,0000,0000,2
041830,KR7041830001,인바디,ST,2,1009,1029,0000,2
041910,KR7041910001,폴라리스AI파마,ST,3,1009,1024,0000,2
041920,KR7041920000,메디아나,ST,3,1009,1029,0000,2
041930,KR7041930009,동아화성,ST,3,1009,1023,0000,2
041960,KR7041960006,코미팜,ST,2,1009,1024,0000,2
042000,KR7042000000,카페24,ST,1,0000,0000,0000,2
042040,KR7042040006,케이피엠테크,ST,3,1011,0000,0000,2
042110,KR7042110007,에스씨디,ST,3,1009,1028,0000,2
042370,KR7042370007,비츠로테크,ST,2,1014,0000,0000,2
042420,KR7042420000,네오위즈홀딩스,ST,3,0000,0000,0000,2
042500,KR7042500009,링네트,ST,3,0000,0000,0000,2
042510,KR7042510008,라온시큐어,ST,3,0000,0000,0000,2
042520,KR7042520007,한스바이오메드,ST,3,1009,1024,0000,2
042600,KR7042600007,새로닉스,ST,3,1009,1028,0000,2
042940,KR7042940007,상지건설,ST,3,1010,0000,0000,2
043090,KR7043090000,더테크놀로지,ST,3,1011,0000,0000,2
043100,KR7043100007,알파녹스,ST,3,1009,1029,0000,2
043150,KR7043150002,바텍,ST,2,1009,1029,0000,2
043200,KR7043200005,파루,ST,3,1009,1028,0000,2
043220,KR7043220003,티에스넥스젠,ST,3,1009,1027,0000,2
043260,KR7043260009,성호전자,ST,3,1009,1028,0000,2
043340,KR7043340009,에쎈테크,ST,3,1009,1027,0000,2
043360,KR7043360007,디지아이,ST,3,1009,1028,0000,2
043370,KR7043370006,피에이치에이,ST,2,1009,1030,0000,2
043590,KR7043590009,웰킵스하이텍,ST,3,1009,1028,0000,2
043610,KR7043610005,KT지니뮤직,ST,3,1015,0000,0000,2
043650,KR7043650001,국순당,ST,3,1009,1019,0000,2
043710,KR7043710003,서울리거,ST,3,1011,0000,0000,2
043910,KR7043910009,자연과환경,ST,3,1009,1025,0000,2
044060,KR7044060002,조광ILI,ST,3,1009,1027,0000,2
044180,KR7044180008,KD,ST,3,1010,0000,0000,2
044340,KR7044340008,위닉스,ST,3,1009,1028,0000,2
044480,KR7044480002,빌리언스,ST,3,1009,1023,0000,2
044490,KR7044490001,태웅,ST,2,1009,1026,0000,2
044780,KR7044780005,에이치케이,ST,3,1009,1027,0000,2
044960,KR7044960003,이글벳,ST,3,1011,0000,0000,2
044990,KR7044990000,에이치엔에스하이텍,ST,3,1009,1028,0000,2
045060,KR7045060001,오공,ST,3,1009,1023,0000,2
045100,KR7045100005,한양이엔지,ST,2,1006,0000,0000,2
045300,KR7045300001,성우테크론,ST,3,1009,1028,0000,2
045340,KR7045340007,토탈소프트,ST,3,0000,0000,0000,2
045390,KR7045390002,대아티아이,ST,2,1009,1028,0000,2
045510,KR7045510005,정원엔시스,ST,3,1011,0000,0000,2
045520,KR7045520004,크린앤사이언스,ST,3,1009,1027,0000,2
045660,KR7045660008,에이텍,ST,2,1009,1028,0000,2
045970,KR7045970001,코아시아,ST,3,1009,1028,0000,2
046070,KR7046070009,코다코,ST,3,1009,1030,0000,2
046120,KR7046120002,오르비텍,ST,3,1006,0000,0000,2
046210,KR7046210001,HLB파나진,ST,3,1009,1024,0000,2
046310,KR7046310009,백금T&A,ST,3,1009,1028,0000,2
046390,KR7046390001,삼화네트웍스,ST,3,1015,0000,0000,2
046440,KR7046440004,KG모빌리언스,ST,2,0000,0000,0000,2
046890,KR7046890000,서울반도체,ST,2,1009,1028,0000,2
046940,KR7046940003,우원개발,ST,3,1010,0000,0000,2
046970,KR7046970000,우리로,ST,3,1011,0000,0000,2
047080,KR7047080007,한빛소프트,ST,3,0000,0000,0000,2
047310,KR7047310008,파워로직스,ST,2,1009,1028,0000,2
047560,KR7047560008,이스트소프트,ST,2,0000,0000,0000,2
047770,KR7047770003,코데즈컴바인,ST,3,1009,1020,0000,2
047820,KR7047820006,초록뱀미디어,ST,3,1015,0000,0000,2
047920,KR7047920004,HLB제약,ST,1,1006,0000,0000,2
048410,KR7048410005,현대바이오,ST,1,1009,1023,0000,2
048430,KR7048430003,유라테크,ST,3,1009,1028,0000,2
048470,KR7048470009,대동스틸,ST,3,1011,0000,0000,2
048530,KR7048530000,인트론바이오,ST,2,1009,1024,0000,2
048550,KR7048550008,SM C&C,ST,3,1006,0000,0000,2
048770,KR7048770002,TPC,ST,3,1009,1027,0000,2
048830,KR7048830004,엔피케이,ST,3,1009,1023,0000,2
048870,KR7048870000,시너지이노베이션,ST,2,1009,1029,0000,2
048910,KR7048910004,대원미디어,ST,3,1011,0000,0000,2
049070,KR7049070006,인탑스,ST,2,1009,1028,0000,2
049080,KR7049080005,기가레인,ST,3,1009,1028,0000,2
049120,KR7049120009,파인디앤씨,ST,3,1009,1028,0000,2
049180,KR7049180003,셀루메드,ST,3,1009,1024,0000,2
049430,KR7049430002,코메론,ST,3,1009,1029,0000,2
049470,KR7049470008,SGA,ST,3,0000,0000,0000,2
049480,KR7049480007,오픈베이스,ST,3,0000,0000,0000,2
049520,KR7049520000,유아이엘,ST,3,1009,1028,0000,2
049550,KR7049550007,잉크테크,ST,3,1009,1023,0000,2
049630,KR7049630007,재영솔루텍,ST,3,1009,1029,0000,2
049720,KR7049720006,고려신용정보,ST,3,1006,0000,0000,2
049830,KR7049830003,승일,ST,3,1009,1026,0000,2
049950,KR7049950009,미래컴퍼니,ST,2,1009,1027,0000,2
049960,KR7049960008,쎌바이오텍,ST,3,1009,1024,0000,2
050090,KR7050090000,비케이홀딩스,ST,3,1006,0000,0000,2
050110,KR7050110006,캠시스,ST,3,1009,1028,0000,2
050120,KR7050120005,ES큐브,ST,3,1011,0000,0000,2
050760,KR7050760008,에스폴리텍,ST,3,1009,1023,0000,2
050860,KR7050860006,아세아텍,ST,3,1009,1027,0000,2
050890,KR7050890003,쏠리드,ST,2,1009,1028,0000,2
050960,KR7050960004,수산아이앤티,ST,3,0000,0000,0000,2
051160,KR7051160000,지어소프트,ST,3,0000,0000,0000,2
051360,KR7051360006,토비스,ST,2,1009,1028,0000,2
051370,KR7051370005,인터플렉스,ST,2,1009,1028,0000,2
051380,KR7051380004,피씨디렉트,ST,3,1011,0000,0000,2
051390,KR7051390003,YW,ST,3,1011,0000,0000,2
051490,KR7051490001,나라엠앤디,ST,3,1009,1027,0000,2
051500,KR7051500007,CJ프레시웨이,ST,2,1011,0000,0000,2
051780,KR7051780005,큐로홀딩스,ST,3,1011,0000,0000,2
051980,KR7051980001,중앙첨단소재,ST,1,1009,1028,0000,2
052020,KR7052020005,에스티큐브,ST,2,1011,0000,0000,2
052220,KR7052220001,iMBC,ST,3,1015,0000,0000,2
052260,KR7052260007,현대바이오랜드,ST,3,1009,1023,0000,2
052300,KR7052300001,오션인더블유,ST,3,1011,0000,0000,2
052330,KR7052330008,코텍,ST,3,1009,1028,0000,2
052400,KR7052400009,코나아이,ST,2,0000,0000,0000,2
052420,KR7052420007,오성첨단소재,ST,3,1009,1023,0000,2
052460,KR7052460003,아이크래프트,ST,3,0000,0000,0000,2
052600,KR7052600004,한네트,ST,3,0000,0000,0000,2
052670,KR7052670007,제일바이오,ST,3,1009,1024,0000,2
052710,KR7052710001,아모텍,ST,3,1009,1028,0000,2
052770,KR7052770005,아이톡시,ST,3,0000,0000,0000,2
052790,KR7052790003,액토즈소프트,ST,3,0000,0000,0000,2
052860,KR7052860004,아이앤씨,ST,3,1009,1028,0000,2
052900,KR7052900008,KX하이텍,ST,3,1009,1023,0000,2
053030,KR7053030003,바이넥스,ST,1,1009,1024,0000,2
053050,KR7053050001,지에스이,ST,3,0000,0000,0000,2
053060,KR7053060000,세동,ST,3,1009,1030,0000,2
053080,KR7053080008,케이엔솔,ST,3,1009,1027,0000,2
053160,KR7053160008,프리엠스,ST,3,1009,1028,0000,2
053260,KR7053260006,금강철강,ST,3,1009,1026,0000,2
053270,KR7053270005,구영테크,ST,3,1009,1030,0000,2
053280,KR7053280004,예스24,ST,3,1011,0000,0000,2
053290,KR7053290003,NE능률,ST,3,1015,0000,0000,2
053300,KR7053300000,한국정보인증,ST,2,0000,0000,0000,2
053350,KR7053350005,이니텍,ST,3,0000,0000,0000,2
053450,KR7053450003,세코닉스,ST,3,1009,1029,0000,2
053580,KR7053580007,웹케시,ST,3,0000,0000,0000,2
053610,KR7053610002,프로텍,ST,2,1009,1027,0000,2
053620,KR7053620001,태양,ST,3,1009,1026,0000,2
053700,KR7053700001,삼보모터스,ST,3,1009,1030,0000,2
053800,KR7053800009,안랩,ST,1,0000,0000,0000,2
053950,KR7053950002,경남제약,ST,3,1009,1024,0000,2
053980,KR7053980009,오상자이엘,ST,3,0000,0000,0000,2
054040,KR7054040001,한국컴퓨터,ST,3,1009,1028,0000,2
054050,KR7054050000,농우바이오,ST,3,0000,0000,0000,2
054090,KR7054090006,삼진엘앤디,ST,3,1009,1031,0000,2
054180,KR7054180005,메디콕스,ST,3,1009,1030,0000,2
054210,KR7054210000,이랜텍,ST,3,1009,1028,0000,2
054220,KR7054220009,비츠로시스,ST,3,1009,1028,0000,2
054300,KR7054300009,팬스타엔터프라이즈,ST,3,1009,1027,0000,2
054410,KR7054410006,케이피티유,ST,3,1009,1026,0000,2
054450,KR7054450002,텔레칩스,ST,2,1009,1028,0000,2
054540,KR7054540000,삼영엠텍,ST,3,1009,1026,0000,2
054620,KR7054620000,APS,ST,3,1014,0000,0000,2
054630,KR7054630009,에이디칩스,ST,3,1009,1031,0000,2
054670,KR7054670005,대한뉴팜,ST,3,1009,1024,0000,2
054780,KR7054780002,키이스트,ST,3,1015,0000,0000,2
054800,KR7054800008,아이디스홀딩스,ST,3,1006,0000,0000,2
054920,KR7054920004,한컴위드,ST,3,0000,0000,0000,2
054930,KR7054930003,유신,ST,3,1006,0000,0000,2
054940,KR7054940002,엑사이엔씨,ST,3,1010,0000,0000,2
054950,KR7054950001,제이브이엠,ST,2,1009,1027,0000,2
056080,KR7056080005,유진로봇,ST,2,1009,1027,0000,2
056090,KR7056090004,시지메드텍,ST,3,1009,1029,0000,2
056190,KR7056190002,에스에프에이,ST,1,1009,1027,0000,2
056360,KR7056360001,코위버,ST,3,1009,1028,0000,2
056700,KR7056700008,신화인터텍,ST,3,1009,1023,0000,2
056730,KR7056730005,CNT85,ST,3,1010,0000,0000,2
057030,KR7057030009,YBM넷,ST,3,1006,0000,0000,2
057540,KR7057540007,옴니시스템,ST,3,1009,1029,0000,2
057680,KR7057680001,티사이언티픽,ST,3,0000,0000,0000,2
057880,KR7057880007,푸른소나무,ST,2,0000,0000,0000,2
058110,KR7058110008,멕아이씨에스,ST,3,1009,1029,0000,2
058400,KR7058400003,KNN,ST,3,1015,0000,0000,2
058450,KR7058450008,한주에이알티,ST,3,1015,0000,0000,2
058470,KR7058470006,리노공업,ST,1,1009,1028,0000,2
058610,KR7058610007,에스피지,ST,1,1009,1028,0000,2
058630,KR7058630005,엠게임,ST,3,0000,0000,0000,2
058820,KR7058820002,CMG제약,ST,2,1009,1024,0000,2
058970,KR7058970005,엠로,ST,1,0000,0000,0000,2
059090,KR7059090001,미코,ST,2,1009,1028,0000,2
059100,KR7059100008,아이컴포넌트,ST,3,1009,1028,0000,2
059120,KR7059120006,아진엑스텍,ST,3,1009,1028,0000,2
059210,KR7059210005,메타바이오메드,ST,3,1009,1024,0000,2
059270,KR7059270009,해성에어로보틱스,ST,3,1009,1026,0000,2
060150,KR7060150000,인선이엔티,ST,2,1006,0000,0000,2
060230,KR7060230000,소니드,ST,3,1009,1023,0000,2
060240,KR7060240009,스타코링크,ST,3,1009,1030,0000,2
060250,KR7060250008,NHN KCP,ST,2,1014,0000,0000,2
060260,KR7060260007,뉴보텍,ST,3,1009,1023,0000,2
060280,KR7060280005,큐렉소,ST,2,1011,0000,0000,2
060310,KR7060310000,3S,ST,3,1009,1029,0000,2
060370,KR7060370004,LS마린솔루션,ST,2,1010,0000,0000,2
060380,KR7060380003,동양에스텍,ST,3,1009,1026,0000,2
060480,KR7060480001,국일신동,ST,3,1009,1026,0000,2
060540,KR7060540002,에스에이티,ST,3,1009,1029,0000,2
060560,KR7060560000,홈센타홀딩스,ST,3,1011,0000,0000,2
060570,KR7060570009,드림어스컴퍼니,ST,3,1015,0000,0000,2
060590,KR7060590007,씨티씨바이오,ST,3,1009,1024,0000,2
060720,KR7060720000,KH바텍,ST,2,1009,1028,0000,2
060850,KR7060850005,영림원소프트랩,ST,3,0000,0000,0000,2
060900,KR7060900008,DGP,ST,3,0000,0000,0000,2
061040,KR7061040002,알에프텍,ST,3,1009,1028,0000,2
061250,KR7061250007,화일약품,ST,3,1009,1024,0000,2
061970,KR7061970000,LB세미콘,ST,2,1009,1028,0000,2
